system:index,fr,ir,.geo
1_13596,1.044966459274292,0.249456524848938,"{""type"":""Point"",""coordinates"":[109.90770968985134,19.177644336466642]}"
1_13672,0.14784745872020721,0.12322410196065903,"{""type"":""Point"",""coordinates"":[80.85336666327802,8.20977499065918]}"
1_13903,0.2452099621295929,0.10367357730865479,"{""type"":""Point"",""coordinates"":[100.78955061379966,19.622600662557005]}"
1_13914,0.14001010358333588,0.08844839781522751,"{""type"":""Point"",""coordinates"":[33.46640497448665,-25.2013837542853]}"
1_13930,0.42443564534187317,0.19199725985527039,"{""type"":""Point"",""coordinates"":[95.22484115023688,28.974509306684958]}"
1_13997,0.583775520324707,0.24336035549640656,"{""type"":""Point"",""coordinates"":[114.55853162960182,-0.22428301197789705]}"
1_14069,0.5800315141677856,0.11740364134311676,"{""type"":""Point"",""coordinates"":[134.47939763824462,-6.5785294525454345]}"
1_14151,0.6416933536529541,0.1500777304172516,"{""type"":""Point"",""coordinates"":[134.3107193563913,-3.3407173195584154]}"
1_14204,0.2529357373714447,0.23437726497650146,"{""type"":""Point"",""coordinates"":[35.12949936323841,7.266271623460371]}"
1_14264,0.7448164224624634,0.18136821687221527,"{""type"":""Point"",""coordinates"":[160.84712971829433,-8.957807369659305]}"
1_14278,1.3552972078323364,0.16764456033706665,"{""type"":""Point"",""coordinates"":[116.68703096330532,4.198972871937936]}"
1_14356,0.6810373663902283,0.1806841939687729,"{""type"":""Point"",""coordinates"":[104.15424928120163,-4.805322388517842]}"
1_14366,0.37790924310684204,0.09411658346652985,"{""type"":""Point"",""coordinates"":[103.5185148176804,23.94354980475064]}"
1_14373,0.18808776140213013,0.3346199095249176,"{""type"":""Point"",""coordinates"":[104.0163277031099,13.1760108466827]}"
1_14421,0.4197697639465332,0.21571257710456848,"{""type"":""Point"",""coordinates"":[140.00466718660084,-6.38338129165614]}"
1_14438,0.18531149625778198,0.13028497993946075,"{""type"":""Point"",""coordinates"":[98.36451326008755,20.789121552774525]}"
1_14455,0.08934196084737778,0.13776135444641113,"{""type"":""Point"",""coordinates"":[38.733712928997875,-8.753832737430004]}"
1_14557,0.5780627727508545,0.12211301922798157,"{""type"":""Point"",""coordinates"":[103.39497612114491,12.980025618072197]}"
1_14581,0.2391369342803955,0.11163517832756042,"{""type"":""Point"",""coordinates"":[103.26249250433166,23.141242051860356]}"
1_14597,0.44365400075912476,0.17995743453502655,"{""type"":""Point"",""coordinates"":[143.53916303240112,-3.7496851470094477]}"
1_14600,0.289019376039505,0.16527636349201202,"{""type"":""Point"",""coordinates"":[101.26333551669714,28.327038941688226]}"
1_14614,0.866836428642273,0.093204066157341,"{""type"":""Point"",""coordinates"":[106.37024758526748,12.500932201048661]}"
1_14634,0.28578245639801025,0.2274814248085022,"{""type"":""Point"",""coordinates"":[95.15527703785374,29.89634011411853]}"
1_14673,0.21161523461341858,0.1288946270942688,"{""type"":""Point"",""coordinates"":[113.4281580640308,26.402953793921558]}"
1_14685,0.1645660698413849,0.1144896149635315,"{""type"":""Point"",""coordinates"":[99.29682425985017,25.623587253717623]}"
1_14704,0.28943920135498047,0.1164139062166214,"{""type"":""Point"",""coordinates"":[93.53378890647647,25.530762517299873]}"
1_14711,1.4110814332962036,0.3150319755077362,"{""type"":""Point"",""coordinates"":[115.86174839275375,5.242054533328653]}"
1_14752,1.3572514057159424,0.16503484547138214,"{""type"":""Point"",""coordinates"":[109.94416239160611,-0.9361922070253564]}"
1_14776,0.29936614632606506,0.2080545574426651,"{""type"":""Point"",""coordinates"":[145.84072284112594,-7.250088605677306]}"
1_14869,0.2826400399208069,0.12311907857656479,"{""type"":""Point"",""coordinates"":[108.53670728783483,14.773965856671595]}"
1_14889,0.23855093121528625,0.10116229206323624,"{""type"":""Point"",""coordinates"":[100.71272462961564,24.46546211727302]}"
1_14955,0.12256578356027603,0.10001957416534424,"{""type"":""Point"",""coordinates"":[48.97422299628045,-14.32390022405827]}"
1_14970,0.35323700308799744,0.0984296053647995,"{""type"":""Point"",""coordinates"":[99.42683591889386,16.072310772154903]}"
1_14973,0.08934196084737778,0.09057416021823883,"{""type"":""Point"",""coordinates"":[39.356751835119255,-8.050510574075236]}"
1_15040,0.6777430176734924,0.32927799224853516,"{""type"":""Point"",""coordinates"":[115.81435558092625,1.0079020897275563]}"
1_15074,0.8262842893600464,0.10785151273012161,"{""type"":""Point"",""coordinates"":[107.1738565797338,15.008733764572145]}"
1_15113,0.13570564985275269,0.17531096935272217,"{""type"":""Point"",""coordinates"":[100.533817412136,23.850745273699346]}"
1_15145,0.21590761840343475,0.10256519168615341,"{""type"":""Point"",""coordinates"":[106.05275176789053,12.905071747125037]}"
1_15151,0.1616850644350052,0.24166318774223328,"{""type"":""Point"",""coordinates"":[100.1435834100148,22.08706173198657]}"
1_15191,0.37389346957206726,0.10164844244718552,"{""type"":""Point"",""coordinates"":[81.09395517714088,19.42908125834468]}"
1_15251,0.5442087054252625,0.14224162697792053,"{""type"":""Point"",""coordinates"":[48.16759506597755,-18.262943016325295]}"
1_15295,0.1581006497144699,0.3157447278499603,"{""type"":""Point"",""coordinates"":[105.71368663233903,14.465131263926107]}"
1_15314,1.0010230541229248,0.08842456340789795,"{""type"":""Point"",""coordinates"":[48.30902330363818,-14.065768515636778]}"
1_15406,0.17155984044075012,0.1071968823671341,"{""type"":""Point"",""coordinates"":[97.68454782243322,21.278180503343705]}"
1_15407,0.5763171315193176,0.23417603969573975,"{""type"":""Point"",""coordinates"":[142.2690625004712,-6.376578663137901]}"
1_15429,0.3072592616081238,0.11355585604906082,"{""type"":""Point"",""coordinates"":[148.3906674740035,-9.516803762461468]}"
1_15487,0.24570374190807343,0.10019638389348984,"{""type"":""Point"",""coordinates"":[114.79703219566875,28.80345296808042]}"
1_15499,0.28421393036842346,0.09290999919176102,"{""type"":""Point"",""coordinates"":[96.31845962206835,21.045296397067602]}"
1_15567,0.6107031106948853,0.11648029834032059,"{""type"":""Point"",""coordinates"":[139.1812416310602,-7.810357113946961]}"
1_15593,0.1703597605228424,0.1412626951932907,"{""type"":""Point"",""coordinates"":[104.11278620878991,23.757395209835856]}"
1_15597,0.502249538898468,0.13999098539352417,"{""type"":""Point"",""coordinates"":[97.45404810505886,26.975389560483354]}"
1_15665,0.7360794544219971,0.18031783401966095,"{""type"":""Point"",""coordinates"":[160.86891162026842,-8.845702309193328]}"
1_15675,1.4079984426498413,0.16318590939044952,"{""type"":""Point"",""coordinates"":[102.93218607947972,-3.787545666970339]}"
1_15708,0.17007862031459808,0.2130478173494339,"{""type"":""Point"",""coordinates"":[145.26845206499294,-5.572271171330597]}"
1_15731,0.2951542139053345,0.11192286014556885,"{""type"":""Point"",""coordinates"":[101.70947042230723,21.727389911219962]}"
1_15754,0.6102824807167053,0.17333483695983887,"{""type"":""Point"",""coordinates"":[141.15040501916147,-7.725804202065084]}"
1_15896,0.5412613153457642,0.1623374968767166,"{""type"":""Point"",""coordinates"":[142.2871164136001,-3.887362209541854]}"
1_15919,0.5406368374824524,0.14150525629520416,"{""type"":""Point"",""coordinates"":[123.52702896936742,0.805941186004564]}"
1_15972,0.3479478657245636,0.23409613966941833,"{""type"":""Point"",""coordinates"":[149.58014669238867,-6.012101658437082]}"
1_16096,0.4528830051422119,0.23191767930984497,"{""type"":""Point"",""coordinates"":[141.111302620495,-3.5466249590248644]}"
1_16104,0.28578245639801025,0.09994801878929138,"{""type"":""Point"",""coordinates"":[102.57532774657132,25.843111532986775]}"
1_16136,0.57085782289505,0.17029239237308502,"{""type"":""Point"",""coordinates"":[140.18457275349223,-4.795370915290195]}"
1_16145,0.17326083779335022,0.2125733494758606,"{""type"":""Point"",""coordinates"":[82.40128707186479,17.719569207825838]}"
1_16158,0.6185067296028137,0.23417603969573975,"{""type"":""Point"",""coordinates"":[101.59753801669937,5.240105161773606]}"
1_16168,0.5835157036781311,0.23412923514842987,"{""type"":""Point"",""coordinates"":[137.1372446212493,-2.9451657015212493]}"
1_16188,0.6052311062812805,0.18148943781852722,"{""type"":""Point"",""coordinates"":[146.79499181507808,-7.120478510617451]}"
1_16210,0.29538771510124207,0.14691677689552307,"{""type"":""Point"",""coordinates"":[120.83514508006594,-2.395288072802443]}"
1_16244,0.20336796343326569,0.10182438790798187,"{""type"":""Point"",""coordinates"":[108.00819709213012,15.625780173241484]}"
1_16248,0.38054603338241577,0.10979492962360382,"{""type"":""Point"",""coordinates"":[96.16206575777495,26.051380981115052]}"
1_16382,0.5122935771942139,0.24336035549640656,"{""type"":""Point"",""coordinates"":[139.32396287592388,-2.328652389770009]}"
1_16428,0.30475273728370667,0.2873937487602234,"{""type"":""Point"",""coordinates"":[109.15794708878263,19.27961131560968]}"
1_16459,0.6872259378433228,0.15848658978939056,"{""type"":""Point"",""coordinates"":[140.07835048815494,-3.751002827957464]}"
1_16485,1.3638931512832642,0.2275344431400299,"{""type"":""Point"",""coordinates"":[102.31657681750772,4.694791838322095]}"
1_16518,1.3070329427719116,0.23238588869571686,"{""type"":""Point"",""coordinates"":[115.33034182779978,-0.43691546865863995]}"
1_16529,0.24578124284744263,0.1910284012556076,"{""type"":""Point"",""coordinates"":[110.52027464789795,28.525960003561035]}"
1_16548,0.6292985677719116,0.22252701222896576,"{""type"":""Point"",""coordinates"":[133.60032632791146,-1.5528795222713758]}"
1_16614,0.08561950922012329,0.10450856387615204,"{""type"":""Point"",""coordinates"":[35.4351398515296,-19.18087938361955]}"
1_16674,0.3375535011291504,0.14075195789337158,"{""type"":""Point"",""coordinates"":[139.3652723874717,-4.122009277751873]}"
1_16682,0.33406496047973633,0.35845622420310974,"{""type"":""Point"",""coordinates"":[121.167988461312,29.349864720323364]}"
1_16794,0.29392728209495544,0.10660653561353683,"{""type"":""Point"",""coordinates"":[104.90438141585648,18.43446084309201]}"
1_16882,1.4110783338546753,0.16832506656646729,"{""type"":""Point"",""coordinates"":[117.56289103950546,5.246283723217368]}"
1_17001,0.1733064353466034,0.11624744534492493,"{""type"":""Point"",""coordinates"":[106.25050097862847,24.463887560251408]}"
1_17074,0.6107031106948853,0.23725897073745728,"{""type"":""Point"",""coordinates"":[138.37614876272804,-1.82448400263108]}"
1_17172,0.807182788848877,0.12374197691679001,"{""type"":""Point"",""coordinates"":[32.156626169524365,-28.56157020693293]}"
1_17178,0.08654151856899261,0.38974228501319885,"{""type"":""Point"",""coordinates"":[112.57318123031254,25.670291653274997]}"
1_17206,0.5950350761413574,0.16536067426204681,"{""type"":""Point"",""coordinates"":[90.06633570265221,27.307918789135954]}"
1_17239,0.6438749432563782,0.24882490932941437,"{""type"":""Point"",""coordinates"":[114.70461859485182,-0.2136746655343808]}"
1_17476,1.4110814332962036,0.34861937165260315,"{""type"":""Point"",""coordinates"":[115.9291697142732,-3.0554464025143666]}"
1_17489,0.08515892922878265,0.10241055488586426,"{""type"":""Point"",""coordinates"":[103.90742282815062,23.44161819539869]}"
1_17502,0.6107031106948853,0.1698659062385559,"{""type"":""Point"",""coordinates"":[152.9991735643651,-4.594523567813917]}"
1_17569,0.2288338840007782,0.23208700120449066,"{""type"":""Point"",""coordinates"":[94.6734409923514,25.058996869163586]}"
1_17614,0.2885543704032898,0.1164139062166214,"{""type"":""Point"",""coordinates"":[111.03072239277901,24.707727296281202]}"
1_17640,0.7359339594841003,0.3653751313686371,"{""type"":""Point"",""coordinates"":[48.85852580966322,-17.772754122215563]}"
1_17662,0.5116791725158691,0.2151237577199936,"{""type"":""Point"",""coordinates"":[114.33983164545492,0.03919547612649036]}"
1_17693,0.8158552050590515,0.1224898025393486,"{""type"":""Point"",""coordinates"":[93.90285145799848,28.29810591165816]}"
1_17706,0.6873028874397278,0.23417603969573975,"{""type"":""Point"",""coordinates"":[137.7524933416506,-2.6188833288934488]}"
1_17732,0.5317735075950623,0.09954139590263367,"{""type"":""Point"",""coordinates"":[112.01340775550759,-3.2461139632301865]}"
1_17794,0.4605322778224945,0.40912503004074097,"{""type"":""Point"",""coordinates"":[145.03040141372628,-6.527839436735519]}"
1_17933,0.13556703925132751,0.17531096935272217,"{""type"":""Point"",""coordinates"":[100.3878156353612,23.485078565218576]}"
1_17978,0.44114774465560913,0.11601380258798599,"{""type"":""Point"",""coordinates"":[148.37377028906832,-8.738348943227933]}"
1_17992,0.46188223361968994,0.12161470204591751,"{""type"":""Point"",""coordinates"":[99.02285437992278,25.734478550337727]}"
1_18024,0.14358483254909515,0.3019505441188812,"{""type"":""Point"",""coordinates"":[97.45967996539441,20.8232496995225]}"
1_18071,1.412992238998413,0.23840945959091187,"{""type"":""Point"",""coordinates"":[116.94080625118998,4.670599998633078]}"
1_18086,0.11735617369413376,0.15022340416908264,"{""type"":""Point"",""coordinates"":[99.35305777756717,13.678960649629174]}"
1_18094,0.4523465931415558,0.2152039259672165,"{""type"":""Point"",""coordinates"":[141.25675710171515,-3.507191693524717]}"
1_18161,0.6810373663902283,0.11627805978059769,"{""type"":""Point"",""coordinates"":[49.907878798467834,-15.014061301952736]}"
1_18179,0.3646288216114044,0.09225843846797943,"{""type"":""Point"",""coordinates"":[46.63073045878032,-22.949710790780586]}"
1_18208,0.509647786617279,0.09919044375419617,"{""type"":""Point"",""coordinates"":[96.00741379523731,17.73377993592963]}"
1_18244,0.2953880727291107,0.10660653561353683,"{""type"":""Point"",""coordinates"":[104.89651482792732,18.42562014361863]}"
1_18281,0.13318105041980743,0.12157649546861649,"{""type"":""Point"",""coordinates"":[94.07502902668381,23.873840570632503]}"
1_18303,0.6348991990089417,0.22252701222896576,"{""type"":""Point"",""coordinates"":[97.65938570767699,27.85986959166126]}"
1_18400,0.859386146068573,0.18031366169452667,"{""type"":""Point"",""coordinates"":[107.78034467714299,22.006614848735754]}"
1_18428,0.2951053977012634,0.11648797988891602,"{""type"":""Point"",""coordinates"":[96.65076317965921,24.199262870919235]}"
1_18513,0.12308280915021896,0.12311907857656479,"{""type"":""Point"",""coordinates"":[99.21070766626806,20.944256374563665]}"
1_18536,0.8015199899673462,0.18136821687221527,"{""type"":""Point"",""coordinates"":[140.64734667373722,-5.3020549958100345]}"
1_18693,0.16743512451648712,0.100660540163517,"{""type"":""Point"",""coordinates"":[96.9694525693381,19.699329007311285]}"
1_18694,0.22817282378673553,0.17452526092529297,"{""type"":""Point"",""coordinates"":[100.41564652225445,22.49300560312248]}"
1_18716,0.30242276191711426,0.2742791771888733,"{""type"":""Point"",""coordinates"":[109.30742215454575,18.662423370359114]}"
1_18735,1.3512500524520874,0.16567328572273254,"{""type"":""Point"",""coordinates"":[113.9978718944456,-3.2492985781470307]}"
1_18739,0.3363149166107178,0.184791699051857,"{""type"":""Point"",""coordinates"":[94.47476407593649,29.343707049779862]}"
1_18991,0.4664428234100342,0.3992654085159302,"{""type"":""Point"",""coordinates"":[128.54246371393523,2.4335429157388915]}"
1_18997,0.5815343856811523,0.15337660908699036,"{""type"":""Point"",""coordinates"":[107.0177537940077,14.60412535993369]}"
1_19034,0.4484827518463135,0.181036114692688,"{""type"":""Point"",""coordinates"":[132.1704806224834,-1.164863948938939]}"
1_19072,0.12174509465694427,0.09136676788330078,"{""type"":""Point"",""coordinates"":[39.38357335868007,6.213613563244985]}"
1_19148,0.18566635251045227,0.14019040763378143,"{""type"":""Point"",""coordinates"":[102.99668552402298,22.024013928222793]}"
1_19191,0.2507629692554474,0.11403608322143555,"{""type"":""Point"",""coordinates"":[110.05723399612566,25.527151534952488]}"
1_19194,0.9417127966880798,0.24151484668254852,"{""type"":""Point"",""coordinates"":[98.95361026099573,10.289148381890708]}"
1_19243,0.19103455543518066,0.11235593259334564,"{""type"":""Point"",""coordinates"":[105.44097595132762,24.509221968496828]}"
1_19258,0.103221096098423,0.3628261983394623,"{""type"":""Point"",""coordinates"":[99.64509504097788,17.053004968359346]}"
1_19270,0.7770410776138306,0.1992640495300293,"{""type"":""Point"",""coordinates"":[97.38581050758803,27.737564006618943]}"
1_19299,0.6391177177429199,0.2152039259672165,"{""type"":""Point"",""coordinates"":[141.5808721456407,-3.517291348086158]}"
1_19332,0.5120758414268494,0.17757856845855713,"{""type"":""Point"",""coordinates"":[132.30723978384194,-1.852954479717244]}"
1_19360,0.4683617651462555,0.14266304671764374,"{""type"":""Point"",""coordinates"":[75.72020277295633,12.311637247393891]}"
1_19367,0.6987696886062622,0.20906588435173035,"{""type"":""Point"",""coordinates"":[139.6915882209205,-7.030853578782486]}"
1_19530,0.28421393036842346,0.16527636349201202,"{""type"":""Point"",""coordinates"":[108.0502888077114,33.62043379218679]}"
1_19541,0.24760568141937256,0.09488785266876221,"{""type"":""Point"",""coordinates"":[106.4355256088319,16.605908280174628]}"
1_19554,0.13107573986053467,0.20969967544078827,"{""type"":""Point"",""coordinates"":[31.778059688931506,-28.84244307644441]}"
1_19576,0.289019376039505,0.22252701222896576,"{""type"":""Point"",""coordinates"":[95.09656340122757,29.79265363897253]}"
1_19633,0.2544974088668823,0.14626000821590424,"{""type"":""Point"",""coordinates"":[120.7444054359849,-2.4806494602859233]}"
1_19653,0.7523910999298096,0.11242713034152985,"{""type"":""Point"",""coordinates"":[105.13007294608349,24.467278099399515]}"
1_19720,0.12329321354627609,0.09644744545221329,"{""type"":""Point"",""coordinates"":[106.77918664235433,21.319105242844014]}"
1_19751,0.12182383984327316,0.21112549304962158,"{""type"":""Point"",""coordinates"":[95.7316842119375,28.247228835668356]}"
1_19799,0.3232778310775757,0.09552664309740067,"{""type"":""Point"",""coordinates"":[97.42445231874449,20.035363668176245]}"
1_19800,0.5600929260253906,0.17596013844013214,"{""type"":""Point"",""coordinates"":[132.1541414787614,-1.7846972447364742]}"
1_19843,0.5784978270530701,0.14398881793022156,"{""type"":""Point"",""coordinates"":[126.69833487299283,4.068336948801792]}"
1_19844,0.6125656962394714,0.08917544782161713,"{""type"":""Point"",""coordinates"":[75.93176116664162,12.603893997750884]}"
1_19864,0.7842427492141724,0.3819372355937958,"{""type"":""Point"",""coordinates"":[102.31704498258233,13.666315808766676]}"
1_19871,0.1871456652879715,0.24019543826580048,"{""type"":""Point"",""coordinates"":[104.26385928993491,16.54032838610773]}"
1_19888,1.4110814332962036,0.33408141136169434,"{""type"":""Point"",""coordinates"":[114.51343137579566,-2.985675360997668]}"
1_19901,0.289019376039505,0.21997793018817902,"{""type"":""Point"",""coordinates"":[103.4526636544252,24.542077385393544]}"
1_19918,0.8157781362533569,0.161716029047966,"{""type"":""Point"",""coordinates"":[149.31811505760095,-10.216699734364449]}"
1_19927,0.4624694287776947,0.10184219479560852,"{""type"":""Point"",""coordinates"":[120.37873373353875,14.97395594640759]}"
1_19964,1.5004864931106567,0.4129848778247833,"{""type"":""Point"",""coordinates"":[49.24901333508392,-16.131052525691537]}"
